PERMNO,date,TICKER,DIVAMT,FACPR,PRC,RET,CFACPR,sprtrn
89393,20150430,NFLX,,,556.50000,-0.011282,7,-0.010129
89393,20150501,NFLX,,,557.03003,0.000952,7,0.010923
89393,20150504,NFLX,,,554.90002,-0.003824,7,0.002941
89393,20150505,NFLX,,,565.54999,0.019193,7,-0.011837
89393,20150506,NFLX,,,560.53998,-0.008859,7,-0.004456
89393,20150507,NFLX,,,565.23999,0.008385,7,0.003774
89393,20150508,NFLX,,,574.59998,0.016559,7,0.013458
89393,20150511,NFLX,,,589.94501,0.026706,7,-0.005090
89393,20150512,NFLX,,,583.64001,-0.010687,7,-0.002950
89393,20150513,NFLX,,,580.10999,-0.006048,7,-0.000305
89393,20150514,NFLX,,,586.84998,0.011618,7,0.010779
89393,20150515,NFLX,,,613.25000,0.044986,7,0.000768
89393,20150518,NFLX,,,617.87000,0.007534,7,0.003048
89393,20150519,NFLX,,,616.47998,-0.002250,7,-0.000643
89393,20150520,NFLX,,,621.53003,0.008192,7,-0.000931
89393,20150521,NFLX,,,623.02002,0.002397,7,0.002338
89393,20150522,NFLX,,,621.87000,-0.001846,7,-0.002234
89393,20150526,NFLX,,,615.95001,-0.009520,7,-0.010282
89393,20150527,NFLX,,,629.00000,0.021187,7,0.009163
89393,20150528,NFLX,,,626.54999,-0.003895,7,-0.001267
89393,20150529,NFLX,,,624.06000,-0.003974,7,-0.006318
89393,20150601,NFLX,,,623.02002,-0.001666,7,0.002059
89393,20150602,NFLX,,,623.90997,0.001428,7,-0.001009
89393,20150603,NFLX,,,621.65997,-0.003606,7,0.002119
89393,20150604,NFLX,,,625.44000,0.006081,7,-0.008623
89393,20150605,NFLX,,,633.21997,0.012439,7,-0.001436
89393,20150608,NFLX,,,627.22998,-0.009460,7,-0.006474
89393,20150609,NFLX,,,647.15002,0.031759,7,0.000418
89393,20150610,NFLX,,,671.09998,0.037008,7,0.012042
89393,20150611,NFLX,,,665.65997,-0.008106,7,0.001739
89393,20150612,NFLX,,,660.92999,-0.007106,7,-0.006994
89393,20150615,NFLX,,,654.02002,-0.010455,7,-0.004622
89393,20150616,NFLX,,,666.90997,0.019709,7,0.005690
89393,20150617,NFLX,,,659.90002,-0.010511,7,0.001980
89393,20150618,NFLX,,,663.20001,0.005001,7,0.009903
89393,20150619,NFLX,,,657.09998,-0.009198,7,-0.005304
89393,20150622,NFLX,,,674.90002,0.027089,7,0.006095
89393,20150623,NFLX,,,681.19000,0.009320,7,0.000636
89393,20150624,NFLX,,,678.60999,-0.003788,7,-0.007353
89393,20150625,NFLX,,,664.23999,-0.021176,7,-0.002974
89393,20150626,NFLX,,,651.62000,-0.018999,7,-0.000390
89393,20150629,NFLX,,,645.62000,-0.009208,7,-0.020866
89393,20150630,NFLX,,,656.94000,0.017534,7,0.002658
89393,20150701,NFLX,,,655.45001,-0.002268,7,0.006936
89393,20150702,NFLX,,,658.31000,0.004363,7,-0.000308
89393,20150706,NFLX,,,662.00000,0.005605,7,-0.003862
89393,20150707,NFLX,,,658.64001,-0.005076,7,0.006081
89393,20150708,NFLX,,,654.54999,-0.006210,7,-0.016653
89393,20150709,NFLX,,,670.09003,0.023742,7,0.002262
89393,20150710,NFLX,,,680.59998,0.015684,7,0.012338
89393,20150713,NFLX,,,707.60999,0.039686,7,0.011066
89393,20150714,NFLX,,,702.59998,-0.007080,7,0.004453
89393,20150715,NFLX,0.00000,6.00000,98.13000,-0.022331,1,-0.000735
89393,20150716,NFLX,,,115.81000,0.180169,1,0.008015
89393,20150717,NFLX,,,114.77000,-0.008980,1,0.001106
89393,20150720,NFLX,,,110.55000,-0.036769,1,0.000771
89393,20150721,NFLX,,,112.51000,0.017730,1,-0.004262
89393,20150722,NFLX,,,111.50000,-0.008977,1,-0.002388
89393,20150723,NFLX,,,110.10000,-0.012556,1,-0.005676
89393,20150724,NFLX,,,109.34000,-0.006903,1,-0.010703
89393,20150727,NFLX,,,106.43000,-0.026614,1,-0.005775
89393,20150728,NFLX,,,106.90000,0.004416,1,0.012386
89393,20150729,NFLX,,,107.08000,0.001684,1,0.007319
89393,20150730,NFLX,,,111.56000,0.041838,1,0.000028
89393,20150731,NFLX,,,114.31000,0.024650,1,-0.002272
89393,20150803,NFLX,,,112.56000,-0.015309,1,-0.002757
89393,20150804,NFLX,,,121.15000,0.076315,1,-0.002250
89393,20150805,NFLX,,,123.71000,0.021131,1,0.003115
89393,20150806,NFLX,,,126.45000,0.022149,1,-0.007753
89393,20150807,NFLX,,,123.52000,-0.023171,1,-0.002875
89393,20150810,NFLX,,,123.03000,-0.003967,1,0.012808
89393,20150811,NFLX,,,122.74000,-0.002357,1,-0.009557
89393,20150812,NFLX,,,120.51000,-0.018168,1,0.000950
89393,20150813,NFLX,,,123.73000,0.026720,1,-0.001275
89393,20150814,NFLX,,,123.39000,-0.002748,1,0.003912
89393,20150817,NFLX,,,125.36000,0.015966,1,0.005211
89393,20150818,NFLX,,,124.05000,-0.010450,1,-0.002626
89393,20150819,NFLX,,,122.06000,-0.016042,1,-0.008255
89393,20150820,NFLX,,,112.49000,-0.078404,1,-0.021100
89393,20150821,NFLX,,,103.96000,-0.075829,1,-0.031851
89393,20150824,NFLX,,,96.88000,-0.068103,1,-0.039414
89393,20150825,NFLX,,,101.52000,0.047894,1,-0.013522
89393,20150826,NFLX,,,110.13000,0.084811,1,0.039034
89393,20150827,NFLX,,,117.66000,0.068374,1,0.024298
89393,20150828,NFLX,,,117.63000,-0.000255,1,0.000609
89393,20150831,NFLX,,,115.03000,-0.022103,1,-0.008392
89393,20150901,NFLX,,,105.79000,-0.080327,1,-0.029576
89393,20150902,NFLX,,,105.44000,-0.003308,1,0.018293
89393,20150903,NFLX,,,101.06000,-0.041540,1,0.001165
89393,20150904,NFLX,,,98.79000,-0.022462,1,-0.015330
89393,20150908,NFLX,,,94.95000,-0.038870,1,0.025083
89393,20150909,NFLX,,,99.18000,0.044550,1,-0.013898
89393,20150910,NFLX,,,99.48000,0.003025,1,0.005278
89393,20150911,NFLX,,,97.51000,-0.019803,1,0.004487
89393,20150914,NFLX,,,95.69000,-0.018665,1,-0.004090
89393,20150915,NFLX,,,99.16000,0.036263,1,0.012831
89393,20150916,NFLX,,,104.08000,0.049617,1,0.008705
89393,20150917,NFLX,,,104.21000,0.001249,1,-0.002561
89393,20150918,NFLX,,,102.62000,-0.015258,1,-0.016164
89393,20150921,NFLX,,,100.30000,-0.022608,1,0.004566
89393,20150922,NFLX,,,98.47000,-0.018245,1,-0.012318
89393,20150923,NFLX,,,98.07000,-0.004062,1,-0.002049
89393,20150924,NFLX,,,103.76000,0.058020,1,-0.003363
89393,20150925,NFLX,,,102.24000,-0.014649,1,-0.000466
89393,20150928,NFLX,,,99.47000,-0.027093,1,-0.025666
89393,20150929,NFLX,,,98.35000,-0.011260,1,0.001233
89393,20150930,NFLX,,,103.26000,0.049924,1,0.019076
89393,20151001,NFLX,,,105.98000,0.026341,1,0.001974
89393,20151002,NFLX,,,106.11000,0.001227,1,0.014315
89393,20151005,NFLX,,,111.25000,0.048440,1,0.018290
89393,20151006,NFLX,,,108.33000,-0.026247,1,-0.003588
89393,20151007,NFLX,,,108.10000,-0.002123,1,0.008036
89393,20151008,NFLX,,,114.93000,0.063182,1,0.008818
89393,20151009,NFLX,,,113.33000,-0.013922,1,0.000725
89393,20151012,NFLX,,,113.45000,0.001059,1,0.001276
89393,20151013,NFLX,,,109.73000,-0.032790,1,-0.006825
89393,20151014,NFLX,,,110.23000,0.004557,1,-0.004716
89393,20151015,NFLX,,,101.09000,-0.082918,1,0.014853
89393,20151016,NFLX,,,98.99000,-0.020774,1,0.004570
89393,20151019,NFLX,,,101.69000,0.027276,1,0.000271
89393,20151020,NFLX,,,98.99000,-0.026551,1,-0.001421
89393,20151021,NFLX,,,97.96000,-0.010405,1,-0.005825
89393,20151022,NFLX,,,97.32000,-0.006533,1,0.016628
89393,20151023,NFLX,,,100.04000,0.027949,1,0.011030
89393,20151026,NFLX,,,103.04000,0.029988,1,-0.001913
89393,20151027,NFLX,,,103.07000,0.000291,1,-0.002554
89393,20151028,NFLX,,,105.80000,0.026487,1,0.011840
89393,20151029,NFLX,,,105.12000,-0.006427,1,-0.000450
89393,20151030,NFLX,,,108.38000,0.031012,1,-0.004810
89393,20151102,NFLX,,,107.64000,-0.006828,1,0.011874
89393,20151103,NFLX,,,109.74000,0.019509,1,0.002728
89393,20151104,NFLX,,,114.05000,0.039275,1,-0.003545
89393,20151105,NFLX,,,113.50000,-0.004822,1,-0.001132
89393,20151106,NFLX,,,114.06000,0.004934,1,-0.000348
89393,20151109,NFLX,,,109.86000,-0.036823,1,-0.009823
89393,20151110,NFLX,,,112.70000,0.025851,1,0.001511
89393,20151111,NFLX,,,112.86000,0.001420,1,-0.003228
89393,20151112,NFLX,,,108.92000,-0.034911,1,-0.013990
89393,20151113,NFLX,,,103.65000,-0.048384,1,-0.011207
89393,20151116,NFLX,,,111.35000,0.074288,1,0.014903
89393,20151117,NFLX,,,117.10000,0.051639,1,-0.001339
89393,20151118,NFLX,,,120.63000,0.030145,1,0.016162
89393,20151119,NFLX,,,120.22000,-0.003399,1,-0.001123
89393,20151120,NFLX,,,123.84000,0.030111,1,0.003810
89393,20151123,NFLX,,,125.03000,0.009609,1,-0.001235
89393,20151124,NFLX,,,123.31000,-0.013757,1,0.001222
89393,20151125,NFLX,,,124.16000,0.006893,1,-0.000129
89393,20151127,NFLX,,,125.44000,0.010309,1,0.000594
89393,20151130,NFLX,,,123.33000,-0.016821,1,-0.004641
89393,20151201,NFLX,,,125.37000,0.016541,1,0.010681
89393,20151202,NFLX,,,128.92999,0.028396,1,-0.010996
89393,20151203,NFLX,,,126.81000,-0.016443,1,-0.014374
89393,20151204,NFLX,,,130.92999,0.032490,1,0.020526
89393,20151207,NFLX,,,125.36000,-0.042542,1,-0.006990
89393,20151208,NFLX,,,126.98000,0.012923,1,-0.006490
89393,20151209,NFLX,,,124.20000,-0.021893,1,-0.007739
89393,20151210,NFLX,,,122.91000,-0.010386,1,0.002251
89393,20151211,NFLX,,,118.91000,-0.032544,1,-0.019423
89393,20151214,NFLX,,,120.67000,0.014801,1,0.004756
89393,20151215,NFLX,,,118.60000,-0.017154,1,0.010619
89393,20151216,NFLX,,,122.64000,0.034064,1,0.014515
89393,20151217,NFLX,,,122.51000,-0.001060,1,-0.015041
89393,20151218,NFLX,,,118.02000,-0.036650,1,-0.017797
89393,20151221,NFLX,,,116.63000,-0.011778,1,0.007778
89393,20151222,NFLX,,,116.24000,-0.003344,1,0.008817
89393,20151223,NFLX,,,118.16000,0.016518,1,0.012418
89393,20151224,NFLX,,,117.33000,-0.007024,1,-0.001599
89393,20151228,NFLX,,,117.11000,-0.001875,1,-0.002179
89393,20151229,NFLX,,,119.12000,0.017163,1,0.010630
89393,20151230,NFLX,,,116.71000,-0.020232,1,-0.007217
89393,20151231,NFLX,,,114.38000,-0.019964,1,-0.009412
89393,20160104,NFLX,,,109.96000,-0.038643,1,-0.015304
89393,20160105,NFLX,,,107.66000,-0.020917,1,0.002012
89393,20160106,NFLX,,,117.68000,0.093071,1,-0.013115
89393,20160107,NFLX,,,114.56000,-0.026513,1,-0.023700
89393,20160108,NFLX,,,111.39000,-0.027671,1,-0.010838
89393,20160111,NFLX,,,114.97000,0.032139,1,0.000853
89393,20160112,NFLX,,,116.58000,0.014004,1,0.007803
89393,20160113,NFLX,,,106.56000,-0.085950,1,-0.024965
89393,20160114,NFLX,,,107.06000,0.004692,1,0.016696
89393,20160115,NFLX,,,104.04000,-0.028208,1,-0.021599
89393,20160119,NFLX,,,107.89000,0.037005,1,0.000532
89393,20160120,NFLX,,,107.74000,-0.001390,1,-0.011694
89393,20160121,NFLX,,,102.35000,-0.050028,1,0.005195
89393,20160122,NFLX,,,100.72000,-0.015926,1,0.020284
89393,20160125,NFLX,,,99.12000,-0.015886,1,-0.015638
